stratID,F_small,F_med,F_large,S_small,S_med,S_large,B,Bflux,Y,Y_small,Y_med,Y_large,E,E_small,E_med,E_large,Wmean,Winfmax,propLarge,slope,intercept,r2
6461,1.839104822,0.186222297,2.834826203,0.24471517,0.936125908,0.050862512,1.080683649,0.338498401,0.043718461,1.49E-37,0.043718461,4.17E-100,14,6,2,6,2.518615077,117.3461705,9.65E-07,-12.29007126,-32.6583306,0.434337178
6462,1.731323595,2.002391495,0.390818516,0.380202583,0.760046237,0.255147374,0.941735191,0.300475144,0.435313167,0.071139982,0.363621879,0.000551306,10,4,0,6,1.138078012,246.5450705,0.001854028,-0.885142303,-8.236923807,0.767867674
6463,0.596428879,0.78924586,1.905168798,0.520450077,0.944458194,0.880012113,1.034418446,0.332651352,0.108866015,0.039248142,0.063660988,0.005956885,5,2,0,3,1.125471952,640.3698727,0.047229246,-0.711123733,-7.791644184,0.852030506
6464,0.86668508,1.219384693,1.69629751,0.768317374,0.213633988,0.289369755,0.783212996,0.160407108,0.403900475,0.403900475,3.62E-16,4.94E-19,13,1,6,6,0.616183173,24.03482171,0,-4.274023192,-17.25888532,0.733332465
6465,2.265555117,1.641155948,0.23598911,0.563239976,0.537332756,0.729948637,0.921956525,0.261862222,0.411663299,0.364503358,4.72E-05,0.04711279,11,2,6,3,0.754448229,903.7382096,0.384096516,-1.006865835,-8.264630673,0.64480815
6466,1.634231471,0.673670232,2.467760558,0.056125155,0.899854365,0.767424223,1.073957996,0.33956755,0.088184909,4.01E-35,0.088184781,1.28E-07,13,6,1,6,2.449034753,139.1319015,4.52E-06,-1.264044148,-9.655093532,0.63927641
6467,1.061491709,1.32138986,1.705642031,0.185566891,0.347105435,0.071470533,0.750163266,0.185785506,0.640208727,0.377847291,0.262361436,1.54E-54,7,0,1,6,0.61844828,74.3504115,5.11E-07,-7.304628864,-21.32459099,0.461876932
6468,1.279398218,2.796523425,1.683244545,0.442290004,0.091641125,0.631017111,0.819912013,0.223108616,0.484523378,0.368794187,2.61E-81,0.115729191,9,0,6,3,0.618498686,687.7504614,0.186570273,-0.9699283,-8.053289456,0.682370877
6469,2.232688906,1.784435135,2.862636994,0.309133406,0.78458032,0.273901631,0.971287078,0.305276373,0.422315428,0.052269477,0.370045951,3.68E-45,11,5,0,6,1.48043117,222.4414518,4.86E-06,-5.738262383,-18.51779506,0.45507166
6470,1.440062032,2.272801017,1.569220779,0.479596528,0.558988894,0.864251265,0.906308356,0.252583406,0.387980432,0.326113404,2.55E-16,0.061867028,9,1,6,2,0.699344374,995.7840129,0.354867295,-0.911756227,-8.030234514,0.699954682
6471,0.793480896,0.989363239,0.734476779,0.994928919,0.44460888,0.555191062,0.857040987,0.210073219,0.161019396,0.122576564,1.07E-08,0.038442822,9,0,6,3,0.61282954,299.0232466,0.072994016,-0.949797791,-8.105801846,0.749805842
6472,2.905864959,0.370736979,0.327223587,0.546282234,0.422787465,0.837864757,1.01055358,0.288724369,0.311458931,0.208500128,0.081907539,0.021051264,4,3,1,0,1.001162493,1633.806802,0.286272238,-0.644776538,-7.574811072,0.908386518
6473,0.735662011,1.994082785,0.481299753,0.328829619,0.71069479,0.175662941,0.891112848,0.267441744,0.39354817,0.146088916,0.247459022,2.32E-07,6,0,0,6,0.838345862,194.6383881,1.31E-05,-1.522885533,-9.317273024,0.622790738
6474,2.577704012,1.325829462,0.702373254,0.387581564,0.380489992,0.233031499,0.821426488,0.224526813,0.695260497,0.163921955,0.501189314,0.030149227,9,2,2,5,0.982023166,209.863727,0.017777641,-1.021561308,-8.434135846,0.681451039
6475,1.88911271,2.007778208,0.91133985,0.847692578,0.31373159,0.703529588,0.848865861,0.227317714,0.309308209,0.228706399,4.48E-34,0.08060181,8,0,6,2,0.593642672,671.0380311,0.191754618,-0.894113331,-7.888667963,0.744082318
6476,0.041627781,2.207294475,0.216509215,0.734207168,0.122749475,0.972756016,0.931894083,0.250477989,0.021018696,0.010988567,4.06E-81,0.010030129,7,0,6,1,0.588480713,917.1321514,0.324099172,-0.803588304,-7.740517648,0.82763945
6477,2.715042197,1.23711331,0.655588235,0.153716335,0.060679932,0.99246394,0.967396377,0.299337098,0.589071439,0.569977597,2.83E-16,0.019093842,12,3,6,3,0.893989455,1008.209009,0.466936284,-1.040495569,-8.426663893,0.633750955
6478,2.6836647,2.360254572,1.727140554,0.50537022,0.331791092,0.333725022,0.690000863,0.145696482,0.886857389,0.698841913,0.140491906,0.04752357,8,0,3,5,0.648132824,140.1783935,0.009364006,-2.05841148,-10.2560825,0.481546374
6479,2.593686061,2.043004328,1.231131423,0.749096525,0.559437388,0.057555404,0.771123537,0.182311536,0.646363543,0.454970683,0.19139286,2.66E-37,6,0,0,6,0.710421703,103.8890841,3.99E-06,-5.390367593,-17.34857278,0.473250163
6480,0.030462159,0.572717325,1.909393431,0.413548514,0.265718937,0.677893032,0.951899579,0.195747876,0.026980553,0.026980551,1.79E-13,1.49E-09,14,2,6,6,0.868690706,25.02364845,4.18E-09,-2.171496358,-12.30212458,0.753576195
6481,1.502884263,1.178862578,2.886810826,0.749746845,0.944418368,0.726056266,1.047869879,0.349770309,0.113866864,0.018046688,0.095819986,1.91E-07,10,4,0,6,1.371839982,203.6232277,4.20E-05,-1.260182406,-9.118049245,0.643483507
6482,0.599779017,0.703347991,2.630089382,0.84965392,0.096834329,0.14972587,0.835720913,0.17519337,0.261360395,0.261360395,1.54E-16,1.09E-61,13,1,6,6,0.664968478,24.77227541,0,-8.998965339,-27.2504927,0.594324825
6483,0.743651227,2.450498245,1.31303294,0.403305716,0.179791568,0.037775285,0.744408947,0.15760484,0.449788358,0.449788358,8.35E-49,1.40E-44,12,0,6,6,0.53336956,22.10983859,0,-9.41565995,-32.33138297,0.704019169
6484,0.582040063,2.954949599,2.45062822,0.717968169,0.565426372,0.061830755,0.810927045,0.168794543,0.311448844,0.311448844,4.45E-12,1.29E-84,13,1,6,6,0.629156305,23.86728076,4.07E-16,-11.34794424,-31.43624566,0.519314065
6485,2.538134357,0.463243009,0.053721372,0.939394369,0.773202791,0.265474323,0.958164576,0.281065592,0.120787455,0.066262566,0.040862881,0.013662008,0,0,0,0,0.675947526,961.6156936,0.242873012,-0.705596437,-7.478368326,0.907000366
6486,1.913438797,1.496752701,0.235316432,0.182462066,0.20943252,0.622224773,0.911641115,0.276121358,0.529429501,0.456188308,2.15E-06,0.073239041,12,3,6,3,0.777320191,883.3937973,0.377194294,-1.179539022,-8.604387654,0.572215553
6487,1.74804505,1.308115005,1.780522966,0.796656233,0.58546874,0.423550513,0.833426338,0.211918125,0.412584865,0.262949888,0.149634977,1.24E-16,7,1,0,6,0.729115743,116.4746563,2.47E-05,-2.574845578,-11.51963719,0.540264943
6488,1.228264333,2.54551162,1.844643259,0.840838942,0.485433325,0.667851184,0.816808964,0.204605591,0.309252976,0.251525951,1.63E-23,0.057727026,8,0,6,2,0.568494053,436.7728981,0.098400018,-0.888377921,-7.933583266,0.791399396
6489,1.239650827,1.180110506,2.35855993,0.611996164,0.358569022,0.761858816,0.854672871,0.230172451,0.403956297,0.293668685,0.025495252,0.08479236,5,0,4,1,0.624793973,902.1970392,0.232673617,-0.811071354,-7.743405326,0.798394356
6490,0.568177885,0.558770569,2.085702925,0.254105002,0.379712656,0.348862477,0.882226449,0.242872177,0.362029542,0.162234881,0.19979466,9.15E-30,7,1,0,6,0.854901131,120.7805713,7.33E-05,-3.971972424,-14.50747092,0.485515899
6491,2.180630915,1.258681957,1.717393871,0.073281144,0.602275394,0.585437832,0.923611898,0.253090388,0.556455557,0.017731388,0.537772796,0.000951372,13,6,1,6,2.201358761,159.8520474,0.002840899,-0.846993635,-8.767687371,0.748553521
6492,0.892493186,0.097079414,1.960514799,0.437807665,0.557791372,0.769110308,1.051846905,0.323799941,0.104352096,0.028831645,0.075517574,2.88E-06,11,4,1,6,1.940240117,115.8599906,2.77E-05,-1.128590943,-9.205722539,0.690589914
6493,2.813812443,0.358598806,2.025057727,0.039187718,0.203590491,0.37860528,0.970702906,0.27081907,0.309290373,1.94E-75,0.309290373,5.18E-22,15,6,3,6,2.573376774,96.22344307,1.62E-12,-3.213183155,-14.1073002,0.567996978
6494,0.221743028,1.619568257,1.741399726,0.342403722,0.945760017,0.490737376,1.017678328,0.325491969,0.11351601,0.030534644,0.082981365,1.42E-21,8,2,0,6,1.153014266,194.2718432,5.36E-05,-2.948746078,-12.48343365,0.501677405
6495,1.497007201,1.475805505,0.674208781,0.445275923,0.906046689,0.717563475,1.063556528,0.349403762,0.121504243,0.017749347,0.102499109,0.001255787,10,5,0,5,1.640428456,287.1202561,0.007856259,-0.769612284,-8.233909163,0.790681436
6496,2.4588137,1.704536955,0.384673201,0.075625304,0.337457987,0.25651707,0.89443318,0.271710516,0.647792571,0.325870866,0.198157259,0.123764446,10,4,3,3,0.958458228,784.1550734,0.214917949,-0.915061787,-8.125854376,0.671596846
6497,1.243702315,2.910926074,2.247709303,0.719949041,0.687334888,0.86352002,0.896508791,0.240634981,0.277851457,0.22199112,5.00E-15,0.055860337,7,0,6,1,0.628312364,1019.556306,0.302910473,-0.808991664,-7.766305843,0.802086637
6498,2.995357837,2.256917363,2.975837614,0.598109534,0.057235966,0.778421129,0.865201281,0.240343799,0.575880798,0.455693134,2.98E-63,0.120187664,8,0,6,2,0.739662574,960.7469273,0.291659504,-0.947876563,-8.129100257,0.663455653
6499,2.652327675,0.652980113,2.795201391,0.180939094,0.885463582,0.174347253,1.053199523,0.329965483,0.17194797,1.57E-30,0.17194797,1.52E-59,12,6,0,6,2.439595372,163.7661798,1.08E-05,-7.40430086,-22.36619884,0.442647954
6500,2.453544717,1.468648832,0.175023701,0.24113471,0.645661065,0.361205554,0.967133637,0.283801934,0.456799095,0.269033245,0.138986674,0.048779177,5,4,1,0,0.996792512,1209.982381,0.280755885,-0.670907942,-7.654833682,0.878635987
6501,1.136029169,0.643080092,0.440298188,0.218933859,0.136835178,0.786889139,0.912976978,0.266650031,0.382021778,0.263935599,0.061379695,0.056706484,6,2,2,2,0.72455286,906.8377634,0.312699114,-0.806221662,-7.774382691,0.790331159
6502,0.090504172,0.218972956,1.308736396,0.803116039,0.651159864,0.129105162,0.980763432,0.284567495,0.090128037,0.018541836,0.0715862,1.64E-40,8,2,0,6,1.017367078,136.4003666,0.000401928,-5.194330581,-17.11873137,0.462214063
6503,2.485761332,0.062757937,2.79280806,0.551577526,0.572546843,0.98323251,1.085348693,0.329125875,0.10548469,0.068202685,0.026833486,0.010448519,4,4,0,0,1.315635444,1426.973027,0.169082544,-0.633532867,-7.709692315,0.888103296
6504,2.656903544,2.637165501,1.532962412,0.270962024,0.582313518,0.270385518,0.835184012,0.235656524,0.758117136,0.133369561,0.624747575,1.38E-21,9,3,0,6,1.125630644,165.7544111,3.21E-07,-3.015132293,-12.76738658,0.51469844
6505,1.799466169,0.202175174,1.250136863,0.529473718,0.750773139,0.754599978,1.055803323,0.324645035,0.119036504,8.15E-06,0.118967934,6.04E-05,13,6,1,6,2.504949313,125.2901101,0.000280369,-0.949825184,-9.063246302,0.726904724
6506,1.797972588,0.218885316,2.815400159,0.550996977,0.441278009,0.254391778,1.023043243,0.302114033,0.185476652,0.003471619,0.182005033,7.24E-43,14,6,2,6,2.489987707,105.1869767,4.59E-08,-5.533478037,-18.68739985,0.47505269
6507,0.735791137,2.02773056,0.734140163,0.871651901,0.726745467,0.460709715,0.868421897,0.239801235,0.268970403,0.140322394,0.1181564,0.010491608,5,0,0,5,0.706250834,188.7370179,0.014400194,-1.017769936,-8.171663535,0.707555537
6508,0.903280076,0.211011668,2.868084841,0.390755945,0.164849889,0.447080393,0.979882757,0.288501951,0.23915625,0.078748092,0.160408158,9.73E-24,10,3,1,6,1.401323482,106.8392266,5.96E-06,-3.249224436,-13.37061471,0.506771207
6509,1.85380173,0.029943466,2.154584026,0.53311542,0.054918485,0.050348521,1.075282223,0.330613255,0.030750485,3.96E-25,0.030750485,4.18E-80,14,6,2,6,2.606654863,102.6093813,3.49E-08,-9.962292902,-27.95308057,0.446819607
6510,2.101815678,2.008105702,0.509403829,0.594741658,0.358801236,0.07102501,0.764950213,0.192437786,0.629453146,0.491940538,0.034520544,0.102992065,8,0,4,4,0.628064268,396.3764075,0.107959193,-1.518586663,-9.063233735,0.472485785
6511,1.033935709,2.9341202,0.961738123,0.569563783,0.101800295,0.383690941,0.770064867,0.191437432,0.457622137,0.38828363,1.05E-88,0.069338507,10,0,6,4,0.557437268,271.940153,0.057650363,-1.381745562,-8.812841772,0.540615241
6512,1.944078872,1.788837183,0.823786177,0.629891278,0.780231193,0.143937467,0.933452065,0.295714025,0.4190597,0.085287752,0.333771947,3.47E-23,7,1,0,6,1.059095305,223.9801696,9.45E-06,-3.148359044,-12.89301506,0.499688961
6513,2.650299809,1.271776908,0.496750542,0.732393854,0.348626656,0.369434207,0.841692446,0.230567177,0.462105691,0.320456081,0.043322344,0.098327267,6,0,3,3,0.665895804,608.0621636,0.186272374,-1.106593507,-8.282601087,0.583491816
6514,1.790166914,2.119951452,1.870107152,0.341638087,0.787878575,0.680947205,0.94466553,0.301115518,0.44532069,0.070577193,0.374690226,5.33E-05,10,4,0,6,1.184916675,235.1500618,0.000235288,-0.993479781,-8.500872102,0.72288747
6515,1.862223121,2.403296693,0.336622851,0.902647992,0.423045033,0.279238524,0.8555263,0.228543133,0.186499024,0.128500783,1.55E-33,0.057998241,8,0,6,2,0.569516488,507.4385489,0.155115048,-0.970219688,-8.005884017,0.682349654
6516,2.842532488,0.967506207,0.592209817,0.494347907,0.956928425,0.326242664,1.073252795,0.340654697,0.099479954,1.60E-14,0.099479954,4.84E-12,12,6,0,6,2.433086533,149.1148823,4.89E-06,-1.773064708,-10.69199664,0.56408647
6517,2.089219784,2.507605452,1.212116117,0.279662513,0.066873205,0.218102781,0.67735381,0.160762164,0.851207321,0.729672932,9.61E-46,0.121534388,11,0,6,5,0.575650802,275.712752,0.035358505,-2.447383502,-10.83937062,0.413710494
6518,1.227066663,0.187483419,1.053832689,0.112223329,0.033973703,0.676429543,1.006704886,0.294805921,0.190878254,0.012846393,0.177793585,0.000238276,12,4,2,6,2.258930366,109.540175,0.000918635,-0.934485864,-9.02881273,0.756389066
6519,0.950391329,2.114927022,1.442334301,0.097352048,0.325832447,0.2836388,0.677642427,0.160346818,0.579262207,0.543322718,0.007478268,0.028461221,11,0,6,5,0.448712962,83.56099771,0.007777704,-2.233608588,-10.45466057,0.485937348
6520,1.436737756,2.767396663,1.705339381,0.60115575,0.938505162,0.423642531,1.047121816,0.350055501,0.138314136,0.020306226,0.11800791,6.75E-24,11,5,0,6,1.411711271,215.3849696,1.15E-05,-3.209197173,-13.19401822,0.492728573
6521,0.389144159,2.557460141,1.497416853,0.372010145,0.457205826,0.446982248,0.809189823,0.169060258,0.276594598,0.276594326,2.05E-21,2.73E-07,13,1,6,6,0.606420675,22.50879299,1.89E-07,-2.12096955,-11.41606836,0.752449006
6522,0.742507201,0.992335011,2.775665815,0.075861305,0.320546217,0.563205098,0.793000784,0.205575309,0.525049841,0.278798925,0.246244076,6.84E-06,8,1,1,6,0.668116842,87.30079376,1.67E-05,-1.302255143,-8.866471699,0.702632503
6523,1.782932547,2.211169101,1.773647178,0.555284308,0.74002734,0.509933947,0.920797918,0.290414812,0.447613453,0.101619316,0.345994138,5.19E-13,6,0,0,6,1.016978777,229.1395325,6.12E-06,-1.956910853,-10.39021696,0.563422949
6524,2.655438165,2.71027573,0.019279718,0.269552491,0.612752391,0.665928756,0.962135593,0.287144616,0.5282088,0.521090968,5.47E-10,0.007117831,12,3,6,3,0.874731897,959.8041544,0.463009738,-1.045883383,-8.434594197,0.628051298
6525,1.735890336,0.602757508,1.804261875,0.194531945,0.263815535,0.104986489,0.907066355,0.252720548,0.477134404,0.059858669,0.417275734,8.80E-50,12,4,2,6,1.454749226,104.7413433,3.41E-10,-6.430978736,-20.18584471,0.475394088
6526,0.291501731,2.209147698,1.445716231,0.470403443,0.308200083,0.397067029,0.839958364,0.176051031,0.212985945,0.212985945,1.40E-38,6.78E-15,13,1,6,6,0.643564657,23.0815079,5.32E-15,-3.479481474,-15.50059779,0.738780809
6527,0.876481942,1.147117544,2.937379815,0.826423113,0.853937012,0.044990612,0.964810477,0.302333691,0.208306984,0.060092694,0.148214291,1.14E-123,7,1,0,6,0.9641478,195.0658587,6.11E-05,-15.01916386,-37.4680157,0.427308963
6528,1.629296152,0.766170331,1.721959297,0.794949732,0.207987037,0.161415794,0.797008778,0.165404367,0.431339197,0.403607367,0.02773183,9.00E-36,11,1,4,6,0.677192842,35.34491139,1.20E-05,-5.058347875,-16.83764984,0.491626275
6529,2.827876133,2.167771204,0.18090456,0.354670668,0.31332322,0.852637134,0.950299119,0.280706933,0.537084975,0.511511505,4.99E-25,0.025573471,12,3,6,3,0.865709395,972.4562531,0.442411429,-1.059431601,-8.454977732,0.617280164
6530,2.772860474,2.622525357,0.312088676,0.480702936,0.618812526,0.613264957,0.899863219,0.262093283,0.538376512,0.445032286,0.007389145,0.085955081,11,2,6,3,0.794014528,858.5114932,0.34641377,-1.145169399,-8.542101616,0.578508861
6531,0.329503351,0.184268894,2.34528767,0.088742966,0.294312094,0.564366864,0.982316407,0.2924985,0.179919504,0.067686964,0.11223254,1.90E-14,9,3,0,6,1.166307498,130.3355918,0.000180134,-2.122917621,-10.83584101,0.547796468
6532,0.543019546,2.792115764,2.604284714,0.080694724,0.585874428,0.760228214,0.843642404,0.234091582,0.32959528,0.240676122,2.89E-13,0.088919158,8,0,6,2,0.564807077,879.7423928,0.235359733,-0.85295967,-7.794333295,0.774737819
6533,1.303756536,2.957233562,2.02057866,0.12560584,0.214994671,0.419593814,0.677374621,0.169210345,0.698092245,0.612599053,1.55E-32,0.085493192,11,0,6,5,0.487756655,215.7015217,0.02094381,-2.00748061,-9.982154365,0.479077684
6534,1.345295393,0.624883771,1.29144414,0.827602068,0.734377303,0.407008308,0.958011649,0.294934036,0.246908743,0.077386073,0.16952267,1.13E-17,7,1,0,6,1.000912928,179.981443,0.000109848,-2.500304111,-11.47750838,0.52370528
6535,0.156530578,1.890380078,2.884797862,0.809898681,0.664266393,0.972177601,0.919657172,0.244909334,0.053042607,0.031043874,1.38E-17,0.021998733,7,0,6,1,0.574809772,990.0622078,0.299260756,-0.785485708,-7.697790001,0.849885761
6536,1.483120761,1.247738056,2.943215305,0.50700473,0.472438259,0.069303271,0.815813716,0.216775154,0.595268558,0.279867726,0.315400831,2.04E-103,6,0,0,6,0.785899462,123.4483972,9.53E-06,-12.68227655,-32.60407637,0.433595314
6537,2.251114925,0.389337767,0.123232503,0.397964304,0.690814481,0.507110569,1.034397355,0.305072544,0.248324932,0.135881722,0.09167376,0.020769449,4,4,0,0,1.115910512,1515.939147,0.225548954,-0.636439479,-7.615181004,0.904006397
6538,0.058426541,2.987753874,1.067811027,0.383664191,0.332870409,0.285621254,0.936370598,0.19114946,0.050977442,0.050977442,3.86E-54,2.21E-18,14,2,6,6,0.844461666,24.70288728,0,-3.966886858,-17.31568939,0.726193665
6539,0.257916746,0.992376818,1.871404592,0.727724716,0.086355986,0.427341451,0.868446238,0.181892826,0.169073657,0.169073657,2.36E-36,1.30E-19,13,1,6,6,0.694537929,24.10572978,0,-4.241647601,-17.93510983,0.722497089
6540,1.180282225,2.680908945,0.974308402,0.688454455,0.923330266,0.903100708,1.002519041,0.303302719,0.161359035,0.103648995,0.048125581,0.009584458,1,1,0,0,0.823618739,1314.717096,0.216701982,-0.670916112,-7.496210553,0.9130567
6541,2.033968432,1.255526428,2.668548439,0.952582911,0.494749836,0.392291788,0.857377367,0.176495167,0.258638192,0.258638184,7.34E-09,2.23E-29,13,1,6,6,0.760203122,26.94497634,1.00E-11,-4.5449124,-16.88418117,0.626731413
6542,0.963444076,1.862486722,2.24169292,0.488770249,0.698187181,0.861392714,0.897954652,0.245376419,0.319534853,0.259123917,0.000262921,0.060148014,8,0,6,2,0.648782925,1010.106505,0.324222018,-0.841807011,-7.846155241,0.76678564
6543,1.280039423,2.306845777,2.900266383,0.76502469,0.068098724,0.948550845,0.92821466,0.25234658,0.232606511,0.206570373,2.82E-90,0.026036137,8,0,6,2,0.662823309,995.9400108,0.362187831,-0.854188931,-7.885255388,0.757577863
6544,2.595183274,0.758185218,0.207537842,0.092789335,0.875834505,0.437373615,1.087831517,0.320305172,0.152046778,7.38E-09,0.137352676,0.014694094,8,6,0,2,2.629266542,1040.878413,0.096720146,-0.594198525,-8.20776896,0.836563207
6545,2.580254594,1.840219445,1.340902189,0.213221194,0.646323276,0.488833299,0.929337583,0.27393982,0.559580319,0.051149586,0.50843072,1.24E-08,11,5,0,6,1.659876346,187.9843019,1.62E-06,-1.426534125,-9.696024177,0.614919777
6546,2.493366707,0.306603379,0.642074896,0.026010339,0.839412373,0.87226367,1.107748365,0.324300981,0.088193762,4.40E-34,0.07446907,0.013724692,7,6,0,1,2.638039926,1159.278179,0.112529541,-0.591028324,-8.199494308,0.841768762
6547,2.765222542,1.887971393,1.075025652,0.58275766,0.984199207,0.10960652,1.0688657,0.348395326,0.12359167,0.011032094,0.112559575,1.06E-37,12,6,0,6,1.925199459,190.0146283,1.01E-05,-4.813150688,-16.77274331,0.461100482
6548,0.062899578,1.284754826,0.921867866,0.312612427,0.697546307,0.563521875,0.933273728,0.190198311,0.055246964,0.055235247,3.75E-09,1.17E-05,14,2,6,6,0.83962309,24.73023472,2.54E-05,-1.476717012,-10.12984755,0.80098886
6549,1.026004628,1.277832301,2.314479738,0.833628086,0.916592797,0.616663468,1.02582078,0.33609878,0.11854125,0.032109778,0.086431472,5.49E-17,8,2,0,6,1.179406485,202.1007191,6.42E-05,-2.407090696,-11.37270718,0.524272751
6550,2.474528552,0.607261366,0.019900646,0.34375918,0.414040849,0.23611181,0.993037749,0.281254977,0.400923625,0.332752866,0.059725071,0.008445687,5,3,2,0,0.93279346,1414.963795,0.377818619,-0.664399047,-7.612433428,0.899691614
6551,1.074218083,2.759185912,1.823944076,0.472378429,0.142557431,0.461539711,0.727136257,0.163857829,0.547340392,0.515184287,3.54E-63,0.032156105,11,0,6,5,0.530237663,110.6113399,0.013140578,-1.567181069,-9.278290152,0.568233281
6552,1.854840268,2.94282071,2.86987464,0.388420108,0.16460062,0.703755408,0.804431849,0.219763409,0.616008005,0.473767466,3.42E-53,0.142240539,9,0,6,3,0.657403853,725.7493291,0.1804412,-1.008430568,-8.172419685,0.654042049
6553,1.836235792,0.172691297,1.705350037,0.967716436,0.74458616,0.968063207,0.985107418,0.291385612,0.08751569,0.050541068,0.025618267,0.011356355,0,0,0,0,0.712832779,1248.748271,0.206832412,-0.68678521,-7.43955579,0.918625762
6554,0.412948887,1.864584051,1.820542978,0.87710386,0.005540352,0.928984318,0.922730869,0.247137542,0.090859272,0.068968584,1.58E-113,0.021890687,7,0,6,1,0.594423818,981.5193547,0.317170257,-0.796590672,-7.72764838,0.831325659
6555,0.168851545,2.762254493,0.298257008,0.062777578,0.952408131,0.222425892,1.013057256,0.32338272,0.122184715,0.031401078,0.090782933,7.05E-07,8,2,0,6,1.135661558,196.7391955,2.68E-05,-1.196993093,-8.835205052,0.666624358
6556,2.124678375,2.969623655,2.007141317,0.247132603,0.598031859,0.515010517,0.803014286,0.226628532,0.770006834,0.21729523,0.551535066,0.001176538,7,1,0,6,0.897780664,175.8619891,0.000355161,-1.181203422,-8.740821966,0.685180053
6557,2.231436627,2.445986495,2.362526961,0.346056397,0.813103958,0.065975414,1.017812382,0.330499455,0.292535788,0.04180544,0.250730347,4.14E-90,11,5,0,6,1.562476186,235.7985216,4.93E-06,-11.04142083,-29.55883085,0.432373534
6558,2.507568042,1.483588817,0.983832198,0.834398481,0.154264295,0.072215904,0.779568039,0.151677202,0.497641839,0.497641839,3.70E-30,2.56E-21,13,1,6,6,0.697107417,26.34313915,0,-4.886651542,-19.43530358,0.724766234
6559,1.507019595,1.628854759,2.539811319,0.533841756,0.254327392,0.973959447,0.932866265,0.26135356,0.337040824,0.309399047,5.24E-28,0.027641777,10,2,6,2,0.725426844,962.7981466,0.3980917,-0.941235708,-8.121130436,0.68409649
6560,2.855361507,2.246168459,2.074716549,0.59027434,0.673229867,0.567836799,0.874405454,0.262066327,0.594118407,0.142785228,0.451331579,1.60E-06,6,0,0,6,1.015503932,205.9584411,8.12E-06,-1.216467571,-8.881385827,0.674816994
6561,1.427151089,1.983831323,1.761098504,0.926938135,0.417178809,0.516353754,0.862183346,0.179050877,0.236085484,0.236085483,5.98E-24,3.36E-10,13,1,6,6,0.749307683,26.64638935,4.71E-10,-2.417693144,-12.69732468,0.757510619
6562,2.299347232,0.470397147,1.423930252,0.631097807,0.376078205,0.641286109,0.944489124,0.275017255,0.373473301,0.087848923,0.28018865,0.005435728,8,1,1,6,1.271058063,321.1711106,0.02067618,-0.771088093,-8.112068628,0.820142946
6563,1.367470787,2.96822719,0.865171775,0.899559079,0.454275419,0.441047105,0.861945624,0.180202331,0.231871723,0.230407137,2.07E-30,0.001464586,13,1,6,6,0.7426268,34.0982182,0.001742214,-1.302810842,-9.245924821,0.738249175
6564,2.455834333,0.237132095,0.470924976,0.44897362,0.690691637,0.128541132,1.039387003,0.31388119,0.160588062,2.19E-17,0.160588062,2.86E-13,14,6,2,6,2.527145048,115.6076157,9.70E-07,-1.963276908,-11.21727472,0.573540967
6565,1.881528476,1.586853342,0.390670513,0.91749551,0.904752922,0.575828969,1.014698451,0.327063568,0.116273056,0.031884694,0.083680194,0.000708168,8,2,0,6,1.105383283,235.4432998,0.004149914,-0.8326075,-8.049415087,0.791863029
6566,2.600614924,1.705422321,2.586471608,0.563965234,0.914380824,0.362742031,1.068207561,0.348789868,0.121696585,0.011737504,0.109959081,1.73E-33,12,6,0,6,1.880181732,190.0742517,1.22E-05,-4.330333209,-15.74571765,0.467420162
6567,2.670309073,0.706123511,0.367340508,0.626426517,0.692028508,0.12778368,0.98109009,0.300459919,0.346861993,0.023671418,0.323189754,8.21E-07,11,5,0,6,1.620211376,161.5130516,1.28E-05,-1.189869249,-9.170569732,0.663795695
6568,0.497933522,2.654426414,2.2429507,0.714110708,0.987273635,0.176421831,1.012322941,0.328840646,0.131262008,0.03480628,0.096455728,3.99E-59,8,2,0,6,1.107434385,205.2297824,2.53E-05,-7.388775144,-21.67333158,0.445495663
6569,0.094094723,0.249373591,0.460653715,0.195587303,0.399260981,0.359962834,0.948244191,0.261504829,0.121745184,0.041080396,0.080535975,0.000128813,8,2,0,6,0.917943926,116.1056569,0.000723002,-1.01760017,-8.38980283,0.744633003
6570,0.919998994,0.82048233,0.036542122,0.750463987,0.262473204,0.379439725,0.933841155,0.256562134,0.171968848,0.15873672,9.19E-13,0.013232128,8,0,6,2,0.656063809,883.3409291,0.36689995,-0.897989225,-7.9547717,0.71711546
6571,2.786983227,1.44253091,1.883342722,0.050493928,0.42455013,0.64440876,0.936738006,0.261312693,0.59499172,0.187963123,0.320709839,0.086318758,8,5,3,0,1.308647767,1324.491934,0.189854526,-0.663078353,-7.84977815,0.834040735
6572,2.381340144,1.962823589,0.390447571,0.429920717,0.641534064,0.582390852,0.913390314,0.27176344,0.489616907,0.273707831,0.148760378,0.067148699,6,3,1,2,0.856189309,805.7706876,0.236804636,-0.763586831,-7.768921902,0.809227569
6573,1.950668902,1.73512205,0.017614863,0.96296881,0.910673887,0.631146501,0.979286234,0.286934987,0.08395562,0.055346511,0.025446593,0.003162516,0,0,0,0,0.687991641,1140.969074,0.255416453,-0.689284874,-7.453422753,0.921291806
