stratID,F_small,F_med,F_large,S_small,S_med,S_large,B,Bflux,Y,E,E_small,E_med,E_large,Wmean,Winfmax,propLarge,slope,intercept,r2
7759,2.236864198,0.305503497,2.783099425,0.672387062,0.400233367,0.900398596,0.962926556,0.263199112,0.125224119,0,0,0,0,0.828348309,90.59183114,0.305356691,-0.699719503,-7.626200345,0.875007455
7760,2.950350784,2.740156871,1.907405339,0.105381061,0.688333054,0.326122436,1.044499087,0.30510298,0.199310463,6,3,0,3,2.788091003,176.0599318,1.06E-10,-5.03290537,-17.57654471,0.464992951
7761,1.197006631,0.570439732,2.161042508,0.561002981,0.217335611,0.777609155,0.925938151,0.242163182,0.198838952,4,0,3,1,0.777929948,68.02986247,0.379979996,-1.079925054,-8.386877019,0.560762384
7762,2.774477395,1.598227487,2.844176101,0.695968152,0.962649758,0.536809639,1.076264294,0.310480144,0.043858652,6,2,1,3,2.394733199,117.4930588,1.87E-13,-2.341567875,-12.07726354,0.599834967
7763,2.760505638,2.607788891,2.131350618,0.552903633,0.451246633,0.643367048,0.918177407,0.244446323,0.320199385,4,0,3,1,0.823753354,70.47529293,0.385837545,-1.191013489,-8.633637822,0.504918938
7764,1.215163567,1.597276098,2.4724676,0.108887178,0.628819548,0.521467087,1.024701545,0.29723415,0.262063285,6,3,0,3,2.386143127,166.0910567,0.005958907,-0.817482758,-8.641016061,0.706780018
7765,0.64291664,0.812460725,1.060410743,0.204884473,0.618713481,0.530759797,1.010779537,0.285153308,0.213132755,3,1,0,2,1.52284363,139.3167201,0.044246369,-0.717831927,-8.047155349,0.797831105
7766,1.532067762,1.608811055,2.344032467,0.12107658,0.390274261,0.798223114,0.951388453,0.28014617,0.386684091,5,1,3,1,0.911628188,66.63246397,0.454703063,-1.324114364,-8.937855757,0.450737995
7767,0.531858446,1.101616731,1.145352374,0.627611984,0.688382725,0.691866392,0.966188313,0.263363706,0.112443908,0,0,0,0,0.849842264,103.8189216,0.202513886,-0.702818462,-7.588417254,0.85581807
7768,0.598243458,1.223032253,0.187249049,0.965728838,0.703686879,0.380152107,0.9650841,0.260643284,0.083247313,0,0,0,0,0.896648579,99.80914767,0.13465805,-0.694842575,-7.609902611,0.880741108
7769,1.123913619,1.264366318,1.363522076,0.427568012,0.548718108,0.696612142,0.939361238,0.262149848,0.252299799,1,1,0,0,0.861091911,88.58326884,0.292597596,-0.752962519,-7.760676811,0.795378756
7770,0.462928985,0.128021673,2.192694936,0.828895115,0.393124988,0.303766486,0.989089291,0.243880005,0.098553289,4,1,0,3,1.338713968,71.61389562,5.19E-07,-6.672470469,-20.43788199,0.453378623
7771,2.720627698,1.138103841,2.635882648,0.808299237,0.292321903,0.130179927,0.894704775,0.138055496,0.205201336,7,1,3,3,1.024253728,27.31514399,0,-16.06234131,-45.19560941,0.612209645
7772,2.357471845,2.599955718,0.686000375,0.287106193,0.229351491,0.960853896,0.952134623,0.27409654,0.406100767,5,1,3,1,0.949994299,66.85908037,0.457926062,-1.325934295,-8.977054479,0.439654427
7773,1.080900045,1.492728781,1.567693657,0.750759401,0.985761399,0.61632204,1.053106472,0.294575935,0.05542521,5,2,0,3,1.787211796,100.6780566,0.002694195,-0.882286884,-8.600477667,0.754593457
7774,1.857729267,0.477351397,2.012962467,0.3783581,0.98243366,0.171582767,1.086679403,0.315300392,0.02069289,7,3,1,3,2.896393927,131.5420893,2.00E-17,-10.61860241,-29.61696865,0.465312873
7775,2.419032826,2.356139723,1.457098501,0.438259948,0.932874614,0.04411364,1.083819961,0.314186954,0.031594991,7,3,1,3,2.876404997,133.0849797,1.78E-17,-16.44370578,-41.73305447,0.443999731
7776,0.679632796,2.965906023,0.150239781,0.882760797,0.292219105,0.704146379,0.925486979,0.233491161,0.036403705,4,0,3,1,0.708796957,62.21988878,0.347594899,-0.934923008,-8.08334376,0.674212525
7777,0.321369454,2.063075101,0.391525547,0.122840245,0.302493267,0.182453377,0.828233413,0.199144463,0.227487387,4,0,3,1,0.655114482,46.87342301,0.156731985,-1.249151529,-8.569960797,0.484294347
7778,1.078443259,0.092646474,1.200777805,0.627654528,0.552733596,0.502874529,1.05056141,0.294884751,0.089996069,6,2,1,3,2.036804118,103.6087802,6.38E-07,-1.369743719,-9.810839849,0.670971748
7779,2.15344651,1.530512157,1.819638354,0.276054655,0.202398821,0.263740844,0.732739365,0.141094835,0.840516567,4,0,1,3,0.959629746,46.08971594,2.18E-09,-2.628945331,-11.89896743,0.560601749
7780,1.340661647,1.242751444,2.432561874,0.585697719,0.35425325,0.770948015,0.923591561,0.238212482,0.169641218,4,0,3,1,0.7595216,66.59683435,0.372546156,-1.060612403,-8.346289269,0.577705767
7781,2.503984097,1.804446928,2.970061575,0.865421191,0.912087065,0.526979989,1.048148317,0.290958078,0.054649464,5,2,0,3,1.722068585,94.29001065,8.01E-09,-1.919911029,-10.73061962,0.574134382
7782,2.922195909,0.691892561,1.412139064,0.451110609,0.805412963,0.004748101,1.076505535,0.311723509,0.058181197,7,3,1,3,2.836796431,136.4105025,4.39E-15,-26.97974853,-63.59173911,0.42744798
7783,0.392930718,2.800627087,1.271450115,0.963407333,0.242643561,0.715412836,0.918725451,0.229464061,0.026353215,4,0,3,1,0.69099436,61.69548672,0.328108625,-0.863290746,-7.943439259,0.749876917
7784,0.306633724,2.041100001,1.499142895,0.122363016,0.872223687,0.574823771,1.054502038,0.298588691,0.087063079,4,2,0,2,1.866374614,139.3494347,0.017586538,-0.758184395,-8.315213647,0.773031522
7785,1.273113336,1.454905735,2.221991668,0.287310112,0.611987094,0.159462054,1.012889259,0.301272231,0.260538643,5,2,0,3,1.845515283,129.4850739,1.78E-09,-11.35910248,-30.37276209,0.434447817
7786,1.051247938,0.4912789,0.362819709,0.658478379,0.089728258,0.434658174,0.878024041,0.221456271,0.178640868,2,0,1,1,0.703918607,60.41387168,0.230213055,-0.926501043,-7.997461449,0.679074594
7787,1.78919435,2.186757144,2.365212586,0.797998903,0.65075204,0.608406034,0.956144506,0.249642355,0.12351748,0,0,0,0,0.90829026,99.90942824,0.126454711,-0.739054946,-7.711170198,0.802285992
7788,0.320473059,0.825856375,1.059078887,0.383070898,0.161181432,0.077778837,0.847014248,0.123725218,0.238977825,7,1,3,3,0.879116392,24.3612565,0,-9.107623413,-29.23835199,0.679003193
7789,1.904206291,2.484171429,0.60334355,0.148436336,0.299892546,0.570572636,0.928661415,0.274253156,0.474343936,5,1,3,1,0.917790181,70.3698791,0.409941798,-1.335365725,-8.95829606,0.442375823
7790,1.364950112,1.748281672,2.290745963,0.722938989,0.416215026,0.777513607,0.919727496,0.232272893,0.091818639,4,0,3,1,0.719231455,63.99002565,0.346418646,-0.942284527,-8.106992167,0.672555356
7791,2.401700708,1.89333066,1.443941092,0.703976698,0.144461113,0.096094732,0.809214896,0.107992604,0.415753757,7,1,3,3,0.960862969,27.06547056,0,-12.95931349,-43.24819082,0.693703598
7792,0.547322581,0.046937694,0.572938014,0.880499334,0.910290068,0.575796105,1.054179135,0.284192923,0.023917149,2,1,0,1,1.549146299,147.3109094,0.05437519,-0.689821637,-8.006752867,0.832312018
7793,0.933508135,1.662778945,1.946233041,0.514466849,0.258484205,0.737871304,0.92423015,0.239414141,0.172389781,4,0,3,1,0.761790548,66.44096508,0.376239955,-1.0785448,-8.37879159,0.564752823
7794,1.378362351,1.286192784,1.880478785,0.852442052,0.238167411,0.377493611,0.901497084,0.141258146,0.182769198,7,1,3,3,1.011321204,26.97044017,0,-4.968355217,-20.4919567,0.709809919
7795,0.089438569,0.56809348,2.766801172,0.865442495,0.009448869,0.229012839,0.956955295,0.163771802,0.041665926,7,1,3,3,0.99654925,25.77177319,0,-15.67770286,-51.56676169,0.681263783
7796,2.109363466,2.107071884,2.655470707,0.189310821,0.749231692,0.567476303,1.056131304,0.302820026,0.133814922,7,3,1,3,2.796592736,150.7100092,0.002949853,-0.869770763,-8.973905924,0.729724362
7797,1.892403679,2.563003456,1.674680652,0.013024386,0.54669967,0.900075454,1.040465322,0.288848018,0.37671569,3,2,1,0,1.156559515,156.8243143,0.43688296,-0.642088397,-7.689473307,0.888868021
7798,2.407604269,1.311243607,0.496986499,0.718087795,0.797654281,0.26596917,1.051094512,0.30049284,0.085649963,5,2,0,3,1.876659842,114.3260854,1.15E-08,-2.485995711,-11.95777724,0.525370145
7799,0.550291781,1.18910588,2.614238456,0.887203742,0.887171862,0.303718117,1.035096833,0.284766249,0.065462052,5,2,0,3,1.616417285,101.2420177,3.11E-08,-7.771441718,-22.80213603,0.445494053
7800,1.116781426,1.35632578,1.010445152,0.843556479,0.899544651,0.939066475,0.999821762,0.273466721,0.022710769,0,0,0,0,0.85440682,112.9486646,0.227778631,-0.665927925,-7.507706425,0.910586379
7801,1.122264039,2.612973033,2.080675127,0.42711043,0.088667538,0.904885717,0.940645168,0.253178868,0.22365494,5,1,3,1,0.820158155,65.62620283,0.423747013,-1.239645526,-8.732268837,0.463817541
7802,2.054566323,1.007956345,2.172203235,0.276441311,0.038231879,0.287475019,0.702224549,0.133114577,0.793573749,4,0,1,3,0.808217882,40.89697841,0.00216295,-2.129491978,-10.54552742,0.486842656
7803,1.802805346,0.985979564,2.317737637,0.568937684,0.506552355,0.332006652,0.956086152,0.261305702,0.30612973,4,1,0,3,1.383393494,97.60699406,1.65E-08,-5.16689784,-17.2693753,0.465347764
7804,1.377534728,0.01725154,2.404071691,0.278723123,0.557975728,0.244925427,1.087512853,0.314988522,0.012935318,7,3,1,3,2.926997123,129.0908929,4.44E-18,-9.345109049,-27.01526043,0.476469948
7805,0.272103909,1.157576849,1.760012474,0.825088682,0.481891055,0.801270472,0.927774691,0.232899232,0.021940608,4,0,3,1,0.705280938,62.39961132,0.34913545,-0.931334361,-8.078672323,0.682932115
7806,2.451617606,2.697001436,2.25455855,0.746710384,0.803339561,0.523306587,1.050547703,0.301685266,0.091040994,5,2,0,3,1.877608723,118.9015891,7.67E-09,-1.588436273,-10.06683863,0.592742286
7807,1.007624434,0.504838661,0.211148586,0.91851493,0.228447504,0.993065332,0.93493126,0.235634683,0.011745508,4,0,3,1,0.715428029,62.14516264,0.363882505,-0.969704751,-8.157391464,0.638772411
7808,2.574107723,2.176001508,2.139414586,0.639718769,0.109872341,0.251990084,0.807598022,0.107328581,0.421755765,7,1,3,3,0.963157781,27.13086301,0,-7.384118064,-27.1418696,0.70863708
7809,2.086753207,0.630105765,1.335888757,0.212618582,0.979228451,0.968524653,1.117760964,0.296893187,0.075543403,2,2,0,0,1.731798113,276.9884387,0.232850832,-0.594603716,-7.814390929,0.884928646
7810,1.036002968,2.641554278,0.520291134,0.779786002,0.310115832,0.221360581,0.859758379,0.154259137,0.202578884,4,0,3,1,0.86374543,44.40571218,0.055126464,-1.08459706,-8.604954348,0.619026899
7811,2.223250164,2.516445137,1.037443612,0.523736909,0.915690064,0.689858918,1.086970988,0.312648193,0.030432022,6,3,1,2,2.881300902,167.2351478,0.012625763,-0.758894043,-8.773165327,0.776601314
7812,0.402488995,2.921881594,0.803767307,0.948428407,0.44119665,0.319080491,0.951231616,0.162601216,0.066863234,7,1,3,3,1.023749988,26.53273584,7.77E-17,-3.818796763,-17.12315608,0.724521421
7813,1.292266574,2.964770779,2.965966358,0.359610284,0.977633074,0.575802561,1.083585215,0.314094317,0.032491908,7,3,1,3,2.874883195,133.2083562,2.86E-08,-1.652615677,-10.84917044,0.646684976
7814,1.643318539,0.397896048,1.633035808,0.335933258,0.11289925,0.026216876,0.934391748,0.230766973,0.376444563,5,1,1,3,1.948202379,94.7169953,0,-19.41586457,-47.75575978,0.444718028
7815,1.397315905,2.875250158,0.198815231,0.770336208,0.661765005,0.703858718,0.949372134,0.262029223,0.093496101,0,0,0,0,0.790281283,82.77667682,0.27427444,-0.729303109,-7.65839507,0.85600208
7816,2.520485129,1.586619711,0.355758275,0.978382973,0.077594397,0.559353406,0.894977532,0.221890565,0.063466274,4,0,3,1,0.672715311,58.5222713,0.272606005,-0.828809968,-7.854771315,0.791119301
7817,2.834273585,2.498617811,0.30742814,0.938025747,0.944651651,0.937595241,0.996309585,0.271513203,0.016092395,0,0,0,0,0.837607287,109.7108063,0.232058224,-0.666031354,-7.500801962,0.915009199
7818,0.398284335,0.176921082,1.042424494,0.551181551,0.999415727,0.746854094,1.031315315,0.291460171,0.038741334,0,0,0,0,1.056681076,139.4922983,0.156896013,-0.668433154,-7.621713989,0.872895515
7819,2.788183851,2.904299364,1.483013074,0.221477693,0.093044283,0.257501932,0.73840573,0.192215511,0.825789962,5,0,3,2,0.807847903,42.42685337,0.076109382,-3.408643373,-12.78016892,0.367306692
7820,0.313650611,1.898633246,0.515178615,0.612114686,0.089157179,0.342357144,0.850036227,0.189495586,0.147797494,4,0,3,1,0.680936776,47.13957299,0.126435598,-1.004559219,-8.205081423,0.65682306
7821,2.993018442,1.419959404,2.515562922,0.355830839,0.935996094,0.667909089,1.084915201,0.31426239,0.028846539,7,3,1,3,2.881070776,137.6279613,0.001731232,-0.903768589,-9.111373749,0.735342977
7822,2.072748788,2.997332496,2.776748232,0.846677823,0.65514548,0.162948829,0.982990014,0.26347754,0.165643049,4,1,0,3,1.392218809,99.09698812,8.24E-10,-13.84622786,-35.32334255,0.431114556
7823,1.383535551,0.857282134,2.482557358,0.225670993,0.079557453,0.770799919,0.935499775,0.261049887,0.344917509,5,1,3,1,0.862932395,69.96571395,0.425099244,-1.302086092,-8.860506565,0.453122861
7824,2.0880265,0.449255803,1.897429341,0.156410007,0.945912709,0.844856581,1.134735649,0.295555271,0.011500283,5,3,1,1,3.116341583,435.4304632,0.163134693,-0.574102709,-8.288014871,0.826093378
7825,2.93382402,0.924649658,2.140068011,0.479683382,0.556420495,0.334071266,1.002663438,0.281739306,0.301676646,6,3,0,3,2.377008234,144.9722217,3.25E-09,-4.757152816,-16.87581269,0.467359186
7826,2.744421583,1.181343023,0.939305748,0.956139447,0.953958719,0.225592083,1.038468408,0.277677116,0.041494824,5,2,0,3,1.597599054,86.07308338,2.98E-08,-4.946551675,-16.9893281,0.469645017
7827,2.442677518,0.681482699,0.666609195,0.820001951,0.182782928,0.687657692,0.912536397,0.229313975,0.079813815,4,0,3,1,0.703726134,62.54942311,0.325930513,-0.870635726,-7.965103236,0.741436313
7828,1.60614911,0.674504156,0.600124408,0.695425888,0.074915988,0.345192004,0.831599167,0.192082618,0.255677106,4,0,3,1,0.68946754,48.32934892,0.147479798,-1.145820244,-8.444892391,0.546643906
7829,1.537692015,0.622863119,2.486636155,0.079767795,0.188014195,0.872533831,0.974495742,0.280165635,0.369156048,4,2,1,1,0.97421088,93.39320564,0.420939324,-0.832784933,-8.000635012,0.713241616
7830,1.129443962,0.583448206,2.212545868,0.473056607,0.767672128,0.138338016,1.061707416,0.304704778,0.101647807,6,2,1,3,2.566437398,130.1420499,2.07E-11,-12.70138893,-33.58687578,0.439192071
7831,0.038786299,2.119762315,0.045033937,0.42963663,0.49729013,0.767769417,0.933765828,0.235791795,0.015045334,4,0,3,1,0.714954101,62.08168526,0.362842249,-0.969802545,-8.154078431,0.63735947
7832,0.29169153,2.666653962,0.343945569,0.197845104,0.433760998,0.61974509,0.91119704,0.236113356,0.139504065,4,0,3,1,0.725778051,62.86984932,0.345675952,-0.995940367,-8.191126232,0.621313523
7833,2.204646003,0.466760161,2.758378991,0.336313748,0.369204803,0.103306699,0.976436857,0.2504295,0.325884525,7,3,1,3,2.851119708,130.5656185,2.12E-15,-15.60053635,-39.91543511,0.442787314
7834,1.205868085,0.013571208,2.037835944,0.074226512,0.92554743,0.896804843,1.105037021,0.300193936,0.07340039,2,2,0,0,1.532207761,239.9172687,0.223738697,-0.608199305,-7.756410573,0.888651755
7835,0.183186603,2.580891391,0.476537151,0.556916686,0.125858696,0.707619851,0.91528372,0.231006462,0.067309965,4,0,3,1,0.703016106,62.21106759,0.332033346,-0.892410589,-7.997914892,0.719766273
7836,1.277401874,1.227742051,0.42130517,0.057780347,0.800858871,0.729434974,1.103129336,0.302976772,0.08881477,2,2,0,0,1.712880489,257.5332474,0.193327237,-0.606359632,-7.84232728,0.874468692
7837,2.280905465,1.606136547,0.266223871,0.325056753,0.529867357,0.966920451,0.971640222,0.275582549,0.353968518,2,1,0,1,0.995188065,96.12945382,0.386344789,-0.778270391,-7.920379282,0.767141376
7838,2.757673595,2.012951982,0.726578894,0.576617578,0.94698531,0.718994813,1.059683976,0.305506775,0.058122357,2,2,0,0,1.264463303,170.5575984,0.153846472,-0.648768111,-7.718853508,0.872780199
7839,0.624418204,2.490148194,2.213818437,0.602121797,0.494160757,0.964403888,0.935811669,0.240259295,0.088105126,4,0,3,1,0.748157283,64.07988556,0.38444743,-1.063619561,-8.347446642,0.564322042
7840,1.183297887,0.013707551,1.597672164,0.58517707,0.555456922,0.307917781,1.07948739,0.311229963,0.026498445,6,2,1,3,2.363742482,112.3361088,5.31E-14,-6.205616088,-20.15645357,0.490991625
7841,0.822383005,2.296113017,0.55323583,0.154043546,0.322624545,0.508119975,0.896173566,0.245169412,0.318584242,4,0,3,1,0.776345127,63.34890967,0.348976406,-1.188886796,-8.572485655,0.501030486
7842,2.003916634,1.445897886,0.929918775,0.459143535,0.298213093,0.483338759,0.860583861,0.225398806,0.41321346,4,0,3,1,0.784131306,61.02060565,0.26736169,-1.122552246,-8.450488314,0.542092825
7843,0.005988799,0.906963239,0.298604689,0.031880052,0.651071975,0.367208696,0.986275091,0.24741607,0.074858642,2,1,0,1,1.184566744,103.7820788,0.051736814,-0.714470445,-7.888752687,0.846936811
7844,0.944784659,0.625837496,2.813183176,0.359208125,0.781865618,0.582783646,1.062123907,0.305010049,0.10247198,6,2,1,3,2.622195085,132.9550653,0.00020639,-1.055030013,-9.354595526,0.70592977
7845,2.839824117,0.394171497,0.416484451,0.05425892,0.024414973,0.258810818,1.001988396,0.246854034,0.309080651,4,3,1,0,3.050861532,315.9155738,0.1438366,-0.579672781,-8.32928644,0.798812436
7846,1.832882467,2.322697064,1.120510703,0.410841594,0.98086018,0.818052715,1.077965239,0.303238027,0.075256109,2,2,0,0,1.363907087,199.9773973,0.193417313,-0.629043216,-7.725836446,0.879620678
7847,0.221542209,0.711350839,2.458096829,0.418103791,0.299398217,0.046000054,0.878390566,0.13311466,0.171468815,7,1,3,3,0.902631513,24.46530274,3.33E-17,-21.59927771,-53.07199889,0.464689814
7848,1.688583174,2.111819414,2.980973185,0.266208868,0.79842845,0.082158008,1.071702019,0.310026379,0.076504354,7,3,1,3,2.816887888,138.6631419,1.22E-14,-19.7946468,-48.51882638,0.433022777
7849,1.188316341,2.926777456,1.365718478,0.928593287,0.681160721,0.895673538,0.946880919,0.25270135,0.030821319,2,0,1,1,0.747788393,72.9013682,0.318550474,-0.817861445,-7.830598676,0.770634296
7850,0.71919969,1.594744352,1.486671461,0.53762395,0.074805879,0.091664784,0.801677589,0.112775021,0.374861032,7,1,3,3,0.847442705,24.46575979,0,-13.92669837,-45.90297182,0.691335355
7851,2.02851134,0.059585261,0.912611665,0.987574885,0.57167346,0.992165911,0.993211438,0.269197147,0.016651418,0,0,0,0,0.828585133,108.0686551,0.234638693,-0.669055871,-7.501889252,0.911831936
7852,1.609333488,0.376102033,0.006057854,0.04004534,0.634012743,0.516031858,1.112470301,0.28795885,0.13164206,2,2,0,0,1.61330532,268.6421133,0.2828557,-0.590808622,-7.754350145,0.90157797
7853,0.271282397,2.422821759,2.032820451,0.084651193,0.195828545,0.016358554,0.845356512,0.123917998,0.219597652,7,1,3,3,0.864487426,23.95722976,0,-31.4469889,-89.18126118,0.690311354
7854,1.941604926,1.850733473,0.968479532,0.918911604,0.428805589,0.557070344,0.877726647,0.198048673,0.077530509,3,0,3,0,0.659022018,56.07586816,0.186988329,-0.787450253,-7.807224586,0.832582418
7855,2.949727286,0.464477314,1.150253119,0.298182809,0.048582972,0.818377637,0.971820105,0.27580457,0.425737928,4,2,1,1,1.047238476,97.63699998,0.419849672,-0.854696635,-8.102499355,0.682709199
7856,2.381532888,2.159481022,2.667392144,0.442558194,0.460116033,0.221905538,0.897123762,0.246884618,0.532637608,4,1,0,3,1.317314343,86.82952417,3.36E-10,-9.736806437,-26.79349123,0.441765849
7857,0.109687459,1.749856442,1.903207689,0.056378195,0.519730081,0.21858924,0.911127294,0.144392313,0.096631055,7,1,3,3,0.921856034,24.4236279,1.04E-15,-8.688648874,-25.76794876,0.524657347
7858,1.497212509,1.969417339,1.302902548,0.234909946,0.762373101,0.209107944,1.055460332,0.303128849,0.133413115,7,3,1,3,2.79361563,143.552717,1.71E-11,-6.444971846,-20.62460126,0.462101351
7859,1.920055456,0.472910192,2.22949331,0.187623736,0.545562123,0.079963102,1.018797552,0.278536894,0.227471669,7,3,1,3,2.814365469,138.6023891,2.67E-10,-15.61343466,-39.70469536,0.43070546
7860,0.811800824,1.795739494,1.267851391,0.383372453,0.448528144,0.014269362,0.858901675,0.207750364,0.431427965,3,0,0,3,1.013747721,63.37846654,2.62E-09,-17.00814515,-41.79214666,0.42747024
7861,2.68964385,0.829900314,0.944219278,0.416704316,0.33676752,0.93427184,0.955357008,0.265224043,0.362016066,3,1,1,1,0.935903245,77.80399347,0.432371207,-1.066869188,-8.446670076,0.535019871
7862,0.373689571,2.660660055,1.199339951,0.992231527,0.035556803,0.761500501,0.918950707,0.229564926,0.025871127,4,0,3,1,0.691233797,61.69964714,0.328552128,-0.864455087,-7.945673048,0.749033047
7863,2.762277207,0.010166151,0.875899119,0.605144197,0.813417397,0.619386575,1.091493512,0.317126535,0.002356876,7,3,1,3,2.936596271,128.7378541,9.18E-07,-1.384945117,-10.26555938,0.670275432
7864,0.930479572,0.975184775,0.696906803,0.336154033,0.897918372,0.854093122,1.055699664,0.300539588,0.07070666,1,1,0,0,1.179386646,167.8496269,0.194225265,-0.639996144,-7.647939017,0.890701064
7865,0.796155326,2.934015496,1.688139768,0.410795022,0.85590088,0.386218996,1.06135622,0.304669729,0.094717476,6,2,1,3,2.328599918,121.4663407,1.81E-11,-4.523946145,-16.46517208,0.487490285
7866,2.884582396,2.300837111,0.677163417,0.420227239,0.468611938,0.647320505,0.933566306,0.261042681,0.416032953,5,1,3,1,0.913230764,73.07590971,0.42047947,-1.274205377,-8.851218016,0.45511505
7867,2.111335933,1.73935441,2.103357314,0.712572944,0.672278655,0.845162085,0.957207004,0.262061804,0.096214128,0,0,0,0,0.800772829,87.65935527,0.283406947,-0.716943514,-7.636187555,0.854563889
7868,2.923174759,2.667112458,2.874070988,0.049492312,0.018578839,0.974245836,0.99911236,0.319684289,0.569421859,7,2,3,2,1.084659561,82.84173672,0.499225678,-1.425727813,-9.260292256,0.513951233
7869,2.987737776,1.417623925,0.602257191,0.314981687,0.191706877,0.28026595,0.841736086,0.231809205,0.626577605,4,1,1,2,0.991330286,70.76514753,0.140242732,-1.322413415,-8.935546663,0.509173596
7870,0.082954843,2.887490469,1.584169706,0.119076317,0.385507002,0.49551415,0.92638339,0.150161984,0.073754266,7,1,3,3,0.939007421,24.66510067,1.67E-08,-2.132169264,-12.21481094,0.759242961
7871,1.815584271,0.031991107,2.826027799,0.408226649,0.945420832,0.886502832,1.087701024,0.305687064,0.055068976,2,2,0,0,1.458228103,210.7306676,0.179177036,-0.632524853,-7.779440038,0.862309508
7872,1.142556198,1.985594946,1.829452328,0.419654321,0.244583693,0.281289812,0.711101803,0.106095972,0.568776018,6,0,3,3,0.656070761,20.51083342,3.88E-10,-3.623532782,-14.80941122,0.63725619
7873,2.254569379,1.92709646,1.852697274,0.810413378,0.392518501,0.967275308,0.934632656,0.236929223,0.047846014,4,0,3,1,0.728816009,63.28568151,0.370814894,-1.007051419,-8.235131205,0.609345715
7874,1.554990779,2.319093797,2.891327328,0.66058923,0.322471793,0.514196922,0.85165449,0.194103247,0.235659848,3,0,3,0,0.678433329,55.78102906,0.210370494,-0.831624573,-7.899105143,0.744293829
7875,1.036371691,1.359203666,0.558879109,0.339444386,0.983467555,0.872169165,1.059306403,0.300642378,0.074714177,1,1,0,0,1.203222197,172.9708542,0.197753207,-0.636219984,-7.654208259,0.892410646
7876,1.277833556,2.46768487,2.852659949,0.883214823,0.904430223,0.865153083,1.004046521,0.276226101,0.028686329,0,0,0,0,0.888202059,117.9000225,0.20441198,-0.678132932,-7.542423025,0.880641967
7877,2.935001559,1.757522884,0.817901022,0.590349485,0.877589735,0.647142549,1.064726619,0.309404792,0.075512735,2,1,0,1,1.466558055,178.5350368,0.107379053,-0.660151169,-7.867821348,0.846336242
7878,2.598156965,1.361504762,0.901483943,0.972954597,0.130381861,0.219586984,0.938897032,0.156933058,0.105782452,7,1,3,3,1.050279534,27.24175476,0,-6.233748902,-24.10584211,0.706480516
7879,0.384798141,1.874766614,0.810289192,0.26409194,0.532649137,0.194547753,0.90125139,0.218298794,0.294929884,4,1,0,3,1.115504752,70.78699367,2.68E-09,-3.615183356,-13.95014047,0.498313744
7880,1.480356701,2.227830618,2.536441029,0.89221605,0.51415263,0.747412112,0.916888865,0.228782404,0.037332199,4,0,3,1,0.691826732,61.90709697,0.3261629,-0.863364663,-7.944863932,0.744314666
7881,1.21707486,1.88566048,2.811298025,0.177398236,0.106887074,0.888674866,0.94417177,0.266748841,0.323907027,5,1,3,1,0.866224991,67.81344141,0.440384106,-1.303177881,-8.861644452,0.447681482
7882,2.44263265,0.003379331,2.880827974,0.026628478,0.320714134,0.723777717,1.098841398,0.311670743,0.005725996,6,3,1,2,2.933382611,223.0919757,0.03690588,-0.693265819,-8.608540888,0.783883946
7883,0.591459498,0.933569202,2.646007462,0.37060711,0.599827629,0.092915312,0.999679779,0.28045922,0.227287042,5,2,0,3,1.646931279,116.7800692,1.74E-08,-18.88792319,-45.92208167,0.424112444
7884,1.643248752,1.65884923,1.146822448,0.527194372,0.025273551,0.257661666,0.754975197,0.142416673,0.494489048,5,0,3,2,0.716231183,33.22096947,0.03599761,-1.799921945,-9.782384158,0.446725325
7885,2.297521716,0.050553607,2.793394947,0.35369074,0.803964007,0.218583699,1.089256252,0.316335312,0.010599599,7,3,1,3,2.91759683,129.9874523,1.33E-17,-11.0019594,-30.43966334,0.465730204
7886,0.036316818,1.366240331,1.082437092,0.786785811,0.434092342,0.835140522,0.928296808,0.232854396,0.013065703,4,0,3,1,0.70287721,62.13974506,0.348239039,-0.924842567,-8.064973069,0.688633475
7887,2.491204751,2.802395601,0.674527042,0.704654961,0.413106291,0.190269173,0.805920771,0.146551393,0.359517057,5,0,3,2,0.806887786,39.69285836,0.047396641,-1.371195064,-9.059680781,0.486490678
7888,0.579420588,0.233998604,1.900929634,0.772197723,0.681874825,0.397559823,1.030398441,0.282712626,0.088020612,5,2,0,3,1.643285956,101.4234729,2.53E-07,-4.62556914,-16.27941355,0.469106252
7889,1.230806022,0.682076335,1.991318569,0.061503538,0.071253988,0.726998305,0.949976448,0.278469115,0.366779071,5,1,3,1,0.883429498,72.83216985,0.438826255,-1.21928606,-8.694936665,0.485495477
7890,1.345321758,0.214143263,1.585765085,0.635973969,0.054233055,0.174821657,0.928848269,0.218423394,0.248540517,5,1,1,3,1.225993747,62.33251873,1.35E-09,-8.065735486,-23.40346951,0.457577223
7891,2.602538021,0.432802062,0.564000994,0.15544311,0.99478533,0.159367056,1.08691063,0.315389241,0.019813068,7,3,1,3,2.898129874,131.4138819,2.89E-17,-4.392062783,-16.69665608,0.540216046
7892,2.034046257,0.241139822,2.827653659,0.894776266,0.420034878,0.074390226,0.954947688,0.216911972,0.112583085,4,1,0,3,1.152437753,59.10192863,5.32E-07,-20.74881728,-49.64015117,0.423884357
7893,2.264598011,0.911167706,1.102905183,0.802373534,0.558571119,0.447789814,0.926067897,0.211660662,0.186870395,2,1,0,1,1.08749305,75.95589096,0.030974188,-0.785211499,-8.030031691,0.799516573
